male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
63,3,aufsichtsrat,5.880047040376323e-4,5.612772174904672e-4,2.6727486547165106e-5,0.022563385186199336,-0.13771112462539917
285,24,rechtsanwalt,0.002752931114358006,0.002539111221980685,2.1381989237732085e-4,0.02251721085801656,-0.10819850197832184
62,3,britisch,5.790955418552439e-4,5.523680553080788e-4,2.6727486547165106e-5,0.022417558240379158,-0.13626119718706406
87,5,humanist,8.196429207797299e-4,7.75097109867788e-4,4.454581091194184e-5,0.02227332222871397,-0.12689712129522648
215,17,prasident,0.0020669256263141015,0.001915469869213499,1.5145575710060226e-4,0.022262528591430217,-0.11057767659141102
30,1,landwirtschaftsschul,2.761840276540394e-4,2.6727486547165107e-4,8.909162182388368e-6,0.02219747537276822,-0.15419259388002718
241,20,vat,0.0023252913296033643,0.002147108085955597,1.7818324364776735e-4,0.022086303168294,-0.10747726372257177
29,1,verdienstkreuz,2.6727486547165107e-4,2.583657032892627e-4,8.909162182388368e-6,0.02197180930884818,-0.15137279603713244
29,1,rektor,2.6727486547165107e-4,2.583657032892627e-4,8.909162182388368e-6,0.02197180930884818,-0.15137279603713244
238,20,landwirtschaft,0.002298563843056199,0.0021203805994084316,1.7818324364776735e-4,0.021884538390425125,-0.10613807378497156
71,4,elt,6.681871636791276e-4,6.325505149495741e-4,3.563664872955347e-5,0.02180434812706862,-0.12597219835881296
28,1,bergmann,2.583657032892627e-4,2.494565411068743e-4,8.909162182388368e-6,0.021735462328878262,-0.14845739381608586
28,1,versetzt,2.583657032892627e-4,2.494565411068743e-4,8.909162182388368e-6,0.021735462328878262,-0.14845739381608586
316,29,volksschul,0.003073660952923987,0.0028152952496347246,2.583657032892627e-4,0.021729643668453886,-0.10110950488280623
27,1,fakultat,2.494565411068743e-4,2.4054737892448594e-4,8.909162182388368e-6,0.0214874252773973,-0.1454396761406256
42,2,doktor,3.920031360250882e-4,3.7418481166031145e-4,1.7818324364776735e-5,0.02140397030562298,-0.13260498744008525
26,1,wiederaufbau,2.4054737892448594e-4,2.3163821674209757e-4,8.909162182388368e-6,0.021226548430910517,-0.14231219951052032
25,1,jura,2.3163821674209757e-4,2.227290545597092e-4,8.909162182388368e-6,0.020951515368196116,-0.13906667738584585
25,1,handwerk,2.3163821674209757e-4,2.227290545597092e-4,8.909162182388368e-6,0.020951515368196116,-0.13906667738584585
77,5,zugelass,7.305512989558462e-4,6.860054880439044e-4,4.454581091194184e-5,0.020934475023758763,-0.11541200136144171
24,1,landwirtschaftskamm,2.227290545597092e-4,2.1381989237732085e-4,8.909162182388368e-6,0.020660810687024415,-0.13569384786665514
24,1,offizi,2.227290545597092e-4,2.1381989237732085e-4,8.909162182388368e-6,0.020660810687024415,-0.13569384786665514
24,1,ingenieurschul,2.227290545597092e-4,2.1381989237732085e-4,8.909162182388368e-6,0.020660810687024415,-0.13569384786665514
24,1,einberuf,2.227290545597092e-4,2.1381989237732085e-4,8.909162182388368e-6,0.020660810687024415,-0.13569384786665514
38,2,gut,3.563664872955347e-4,3.38548162930758e-4,1.7818324364776735e-5,0.020538547083589688,-0.12388914731874982
38,2,vertrieb,3.563664872955347e-4,3.38548162930758e-4,1.7818324364776735e-5,0.020538547083589688,-0.12388914731874982
899,111,zweit,0.008998253804212252,0.008009336801967143,9.889170022451088e-4,0.02050715302287362,-0.08197922074564208
23,1,generalsekretar,2.1381989237732085e-4,2.0491073019493247e-4,8.909162182388368e-6,0.020352679789415584,-0.1321833143479999
23,1,unterbroch,2.1381989237732085e-4,2.0491073019493247e-4,8.909162182388368e-6,0.020352679789415584,-0.1321833143479999
23,1,österreich,2.1381989237732085e-4,2.0491073019493247e-4,8.909162182388368e-6,0.020352679789415584,-0.1321833143479999
84,6,bundeswehr,8.018245964149531e-4,7.483696233206229e-4,5.345497309433021e-5,0.02034295832915831,-0.10847987576943585
37,2,klass,3.474573251131464e-4,3.2963900074836963e-4,1.7818324364776735e-5,0.02030179457954949,-0.12157390704675816
22,1,tschechoslowakei,2.0491073019493247e-4,1.960015680125441e-4,8.909162182388368e-6,0.02002507834095118,-0.12852335224389216
22,1,zuerst,2.0491073019493247e-4,1.960015680125441e-4,8.909162182388368e-6,0.02002507834095118,-0.12852335224389216
111,9,ernannt,0.0010690994618866043,9.889170022451088e-4,8.018245964149531e-5,0.019866175201973164,-0.1006549769322424
35,2,machtubernahm,3.2963900074836963e-4,3.118206763835929e-4,1.7818324364776735e-5,0.019799596630064274,-0.11675978996722759
80,6,zeitung,7.661879476853997e-4,7.127329745910694e-4,5.345497309433021e-5,0.019746755503903007,-0.10385815215803569
47,3,reichsarbeitsdien,4.454581091194184e-4,4.187306225722533e-4,2.6727486547165106e-5,0.01973934675291006,-0.11134488211989038
21,1,bezirksleit,1.960015680125441e-4,1.8709240583015573e-4,8.909162182388368e-6,0.01967560814025627,-0.12470067272266523
69,5,fort,6.592780014967393e-4,6.147321905847974e-4,4.454581091194184e-5,0.01967117460136998,-0.10516604552519641
146,13,glaub,0.0014165567869997505,0.0013007376786287018,1.1581910837104879e-4,0.019581564363129116,-0.09521567701474005
118,10,liess,0.001140372759345711,0.0010512811375218275,8.909162182388368e-5,0.019549862293086494,-0.09741484872855251
34,2,interniert,3.2072983856598126e-4,3.029115142012045e-4,1.7818324364776735e-5,0.019532689004163262,-0.11425423306866253
34,2,kurzzeit,3.2072983856598126e-4,3.029115142012045e-4,1.7818324364776735e-5,0.019532689004163262,-0.11425423306866253
46,3,realgymnasium,4.3654894693703e-4,4.0982146038986495e-4,2.6727486547165106e-5,0.01951780020139654,-0.10942626327995464
108,9,krieg,0.001042371975339439,9.621895156979438e-4,8.018245964149531e-5,0.01948820716774688,-0.09797050491572219
88,7,gross,8.46370407326895e-4,7.840062720501764e-4,6.236413527671858e-5,0.019419903573803726,-0.09987042180375467
171,16,bayer,0.0016660133281066248,0.001523466733188411,1.4254659491821388e-4,0.019419314380743635,-0.09231765461050027
20,1,ausgeschloss,1.8709240583015573e-4,1.7818324364776735e-4,8.909162182388368e-6,0.019301434891468832,-0.12070013144353622
20,1,genomm,1.8709240583015573e-4,1.7818324364776735e-4,8.909162182388368e-6,0.019301434891468832,-0.12070013144353622
277,29,zuletzt,0.0027262036278108406,0.002467837924521578,2.583657032892627e-4,0.01929348152401148,-0.0865885798502396
33,2,tag,3.118206763835929e-4,2.9400235201881614e-4,1.7818324364776735e-5,0.019254133134122216,-0.11167808789483512
106,9,nied,0.0010245536509746623,9.44371191333167e-4,8.018245964149531e-5,0.01922767522004005,-0.09614233926582033
86,7,pol,8.285520829621183e-4,7.661879476853997e-4,6.236413527671858e-5,0.01911901857041663,-0.09767291557591515
55,4,schwer,5.256405687609138e-4,4.900039200313603e-4,3.563664872955347e-5,0.019053603728900123,-0.10254440264873425
32,2,aufsichtsratsvorsitz,3.029115142012045e-4,2.8509318983642776e-4,1.7818324364776735e-5,0.018962978856450555,-0.10902726153591644
65,5,professor,6.236413527671858e-4,5.790955418552439e-4,4.454581091194184e-5,0.018956913765874307,-0.0996195944733893
19,1,ernennung,1.7818324364776735e-4,1.69274081465379e-4,8.909162182388368e-6,0.018899181566918968,-0.11650436617752262
19,1,besatzungszon,1.7818324364776735e-4,1.69274081465379e-4,8.909162182388368e-6,0.018899181566918968,-0.11650436617752262
19,1,bevollmachtigt,1.7818324364776735e-4,1.69274081465379e-4,8.909162182388368e-6,0.018899181566918968,-0.11650436617752262
19,1,vertreib,1.7818324364776735e-4,1.69274081465379e-4,8.909162182388368e-6,0.018899181566918968,-0.11650436617752262
19,1,press,1.7818324364776735e-4,1.69274081465379e-4,8.909162182388368e-6,0.018899181566918968,-0.11650436617752262
19,1,verteid,1.7818324364776735e-4,1.69274081465379e-4,8.909162182388368e-6,0.018899181566918968,-0.11650436617752262
