male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
2,7,haus,5.592841163310962e-4,1.2428535918468804e-4,4.3499875714640815e-4,-0.09790135930058098,0.06673169818262839
2,7,germanist,5.592841163310962e-4,1.2428535918468804e-4,4.3499875714640815e-4,-0.09790135930058098,0.06673169818262839
2,7,arbeitsgemeinschaft,5.592841163310962e-4,1.2428535918468804e-4,4.3499875714640815e-4,-0.09790135930058098,0.06673169818262839
2,7,christlich,5.592841163310962e-4,1.2428535918468804e-4,4.3499875714640815e-4,-0.09790135930058098,0.06673169818262839
2,7,stadtisch,5.592841163310962e-4,1.2428535918468804e-4,4.3499875714640815e-4,-0.09790135930058098,0.06673169818262839
4,12,sekretar,9.942828734775043e-4,2.4857071836937607e-4,7.457121551081282e-4,-0.09188638475848439,0.06667622215394317
4,12,padagog,9.942828734775043e-4,2.4857071836937607e-4,7.457121551081282e-4,-0.09188638475848439,0.06667622215394317
1,4,ausgewies,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,beweg,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,spd-polit,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,prasidium,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,volkshochschul,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,nam,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,einsatz,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,betriebswirtschaftslehr,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,gestapo,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,schwabisch,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,kabinett,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,einzelnachweis,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,studienrat,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,funck,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,trug,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,krahnstov,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
1,4,seminar,3.107133979617201e-4,6.214267959234402e-5,2.4857071836937607e-4,-0.1017729434746298,0.06562646028640887
32,63,erst,0.005903554561272682,0.0019885657469550086,0.0039149888143176735,-0.07467173432571392,0.06442187647953904
3,9,schon,7.457121551081282e-4,1.8642803877703205e-4,5.592841163310962e-4,-0.08880816961057963,0.06411487479061748
4,11,beid,9.321401938851603e-4,2.4857071836937607e-4,6.835694755157843e-4,-0.08411045618294188,0.06279673001935882
7,17,handelsschul,0.0014914243102162564,4.3499875714640815e-4,0.0010564255530698483,-0.07861411258097731,0.06172433074339694
2,6,friedhof,4.971414367387521e-4,1.2428535918468804e-4,3.728560775540641e-4,-0.08480406720118061,0.06082182978937914
2,6,sprach,4.971414367387521e-4,1.2428535918468804e-4,3.728560775540641e-4,-0.08480406720118061,0.06082182978937914
16,33,cdu,0.003044991300024857,9.942828734775043e-4,0.0020507084265473526,-0.07168222850442972,0.060184505078523756
3,8,alter,6.835694755157843e-4,1.8642803877703205e-4,4.971414367387521e-4,-0.07867579940432406,0.05907673397597866
3,8,einzig,6.835694755157843e-4,1.8642803877703205e-4,4.971414367387521e-4,-0.07867579940432406,0.05907673397597866
4,10,sozialpolit,8.699975142928163e-4,2.4857071836937607e-4,6.214267959234402e-4,-0.07579784487038113,0.058421771121681496
10,21,aktiv,0.0019264230673626647,6.214267959234402e-4,0.0013049962714392245,-0.06876756825334826,0.05696921426389644
1,3,vorstandsvorsitz,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,studienaufenthalt,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,übersiedl,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,elternhaus,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,gepragt,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,wohnung,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,wiederum,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,geschloss,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,versetzt,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,funf-prozent-hurd,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,n–z,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,anhang,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,mal,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,bekam,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,new,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
