male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
7,19,baden-wurttemberg,0.0019737341531921356,5.313899643209595e-4,0.001442344188871176,-0.07081021982170171,0.04602048759118664
5,14,bund,0.001442344188871176,3.795642602292568e-4,0.001062779928641919,-0.07068186370072894,0.0451766121491603
5,14,erwachs,0.001442344188871176,3.795642602292568e-4,0.001062779928641919,-0.07068186370072894,0.0451766121491603
5,14,septemb,0.001442344188871176,3.795642602292568e-4,0.001062779928641919,-0.07068186370072894,0.0451766121491603
3,9,kaufmann,9.109542245502164e-4,2.277385561375541e-4,6.832156684126623e-4,-0.0724925971972017,0.044866415572168285
3,9,potsdam,9.109542245502164e-4,2.277385561375541e-4,6.832156684126623e-4,-0.0724925971972017,0.044866415572168285
3,9,hauptamt,9.109542245502164e-4,2.277385561375541e-4,6.832156684126623e-4,-0.0724925971972017,0.044866415572168285
6,16,januar,0.0016700827450087299,4.554771122751082e-4,0.001214605632733622,-0.06771451702854324,0.04412801487889868
11,27,wechselt,0.002884688377742352,8.350413725043649e-4,0.0020496470052379866,-0.06509772422757673,0.04409479067589598
7,18,geschicht,0.001897821301146284,5.313899643209595e-4,0.0013664313368253246,-0.06560854366835683,0.04339224572508439
4,11,ehe,0.0011386927806877705,3.036514081834055e-4,8.350413725043649e-4,-0.06709930151949757,0.04296610160731459
4,11,aktiv,0.0011386927806877705,3.036514081834055e-4,8.350413725043649e-4,-0.06709930151949757,0.04296610160731459
2,6,brud,6.07302816366811e-4,1.5182570409170274e-4,4.554771122751082e-4,-0.06914971502314494,0.04250205688898451
2,6,wahlperiod,6.07302816366811e-4,1.5182570409170274e-4,4.554771122751082e-4,-0.06914971502314494,0.04250205688898451
2,6,brussel,6.07302816366811e-4,1.5182570409170274e-4,4.554771122751082e-4,-0.06914971502314494,0.04250205688898451
2,6,hoh,6.07302816366811e-4,1.5182570409170274e-4,4.554771122751082e-4,-0.06914971502314494,0.04250205688898451
2,6,hausfrau,6.07302816366811e-4,1.5182570409170274e-4,4.554771122751082e-4,-0.06914971502314494,0.04250205688898451
21,46,tocht,0.005086161087072041,0.0015941698929628787,0.0034919911941091626,-0.059287382365024476,0.04218432859966445
6,15,umwelt,0.0015941698929628787,4.554771122751082e-4,0.0011386927806877705,-0.06166837490776348,0.04104940037217247
6,15,nachd,0.0015941698929628787,4.554771122751082e-4,0.0011386927806877705,-0.06166837490776348,0.04104940037217247
3,8,parlament,8.350413725043649e-4,2.277385561375541e-4,6.07302816366811e-4,-0.062118430338644705,0.03999822628361828
3,8,erneut,8.350413725043649e-4,2.277385561375541e-4,6.07302816366811e-4,-0.062118430338644705,0.03999822628361828
1,3,entschied,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
1,3,ludwigshaf,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
1,3,landtagsfraktion,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
1,3,einzelhandelskaufmann,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
1,3,daran,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
1,3,wiedereinzug,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
1,3,rund,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
1,3,tisch,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
1,3,buros,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
1,3,krankenschw,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
1,3,wiederverein,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
1,3,klass,3.036514081834055e-4,7.591285204585137e-5,2.277385561375541e-4,-0.06409686754311943,0.03898958710721674
