male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
35,3,leistet,0.002397325089899691,0.002208062582802347,1.89262507097344e-4,0.09998578241411418,-0.21538887320442432
10,1,zuvor,6.939625260235947e-4,6.308750236578134e-4,6.308750236578134e-5,0.0812123017344157,-0.1763331462891539
10,1,dortmund,6.939625260235947e-4,6.308750236578134e-4,6.308750236578134e-5,0.0812123017344157,-0.1763331462891539
14,2,nurnberg,0.0010094000378525014,8.832250331209388e-4,1.2617500473156268e-4,0.07966286549443137,-0.15447611911044415
8,1,staatspruf,5.67787521292032e-4,5.047000189262507e-4,6.308750236578134e-5,0.07586492512334679,-0.15558338440499445
8,1,berufsausbild,5.67787521292032e-4,5.047000189262507e-4,6.308750236578134e-5,0.07586492512334679,-0.15558338440499445
7,1,freier,5.047000189262507e-4,4.416125165604694e-4,6.308750236578134e-5,0.07251496451323175,-0.1434043767116445
7,1,u,5.047000189262507e-4,4.416125165604694e-4,6.308750236578134e-5,0.07251496451323175,-0.1434043767116445
20,5,gmbh,0.0015771875591445335,0.0012617500473156267,3.154375118289067e-4,0.07049491533398121,-0.11373226776835053
6,1,kindheit,4.416125165604694e-4,3.78525014194688e-4,6.308750236578134e-5,0.06847935129483132,-0.12959695657669187
6,1,fachhochschulreif,4.416125165604694e-4,3.78525014194688e-4,6.308750236578134e-5,0.06847935129483132,-0.12959695657669187
6,1,kaufmann,4.416125165604694e-4,3.78525014194688e-4,6.308750236578134e-5,0.06847935129483132,-0.12959695657669187
6,1,zuerst,4.416125165604694e-4,3.78525014194688e-4,6.308750236578134e-5,0.06847935129483132,-0.12959695657669187
6,1,mathemat,4.416125165604694e-4,3.78525014194688e-4,6.308750236578134e-5,0.06847935129483132,-0.12959695657669187
9,2,mittl,6.939625260235947e-4,5.67787521292032e-4,1.2617500473156268e-4,0.06597003606399142,-0.1127407550676956
9,2,stadtteil,6.939625260235947e-4,5.67787521292032e-4,1.2617500473156268e-4,0.06597003606399142,-0.1127407550676956
5,1,weg,3.78525014194688e-4,3.154375118289067e-4,6.308750236578134e-5,0.06343613514867125,-0.113657459813946
5,1,rer,3.78525014194688e-4,3.154375118289067e-4,6.308750236578134e-5,0.06343613514867125,-0.113657459813946
5,1,pol,3.78525014194688e-4,3.154375118289067e-4,6.308750236578134e-5,0.06343613514867125,-0.113657459813946
5,1,betriebsratsvorsitz,3.78525014194688e-4,3.154375118289067e-4,6.308750236578134e-5,0.06343613514867125,-0.113657459813946
5,1,ämter,3.78525014194688e-4,3.154375118289067e-4,6.308750236578134e-5,0.06343613514867125,-0.113657459813946
