male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
1,5,praktikum,4.956220056170494e-4,8.260366760284156e-5,4.1301833801420785e-4,-0.11291758060988578,0.06097584697179704
1,5,germanist,4.956220056170494e-4,8.260366760284156e-5,4.1301833801420785e-4,-0.11291758060988578,0.06097584697179704
1,5,selb,4.956220056170494e-4,8.260366760284156e-5,4.1301833801420785e-4,-0.11291758060988578,0.06097584697179704
1,5,attac,4.956220056170494e-4,8.260366760284156e-5,4.1301833801420785e-4,-0.11291758060988578,0.06097584697179704
1,5,mannheim,4.956220056170494e-4,8.260366760284156e-5,4.1301833801420785e-4,-0.11291758060988578,0.06097584697179704
4,14,of,0.0014868660168511482,3.3041467041136624e-4,0.001156451346439782,-0.09655545776147383,0.06005739254003994
3,11,platz,0.001156451346439782,2.478110028085247e-4,9.086403436312572e-4,-0.09759008755594391,0.0594389653253626
2,8,brud,8.260366760284157e-4,1.6520733520568312e-4,6.608293408227325e-4,-0.10096887155247429,0.059314675114660265
2,8,mandat,8.260366760284157e-4,1.6520733520568312e-4,6.608293408227325e-4,-0.10096887155247429,0.059314675114660265
5,16,romisch-kathol,0.001734677019659673,4.1301833801420785e-4,0.001321658681645465,-0.09046625977593625,0.05815665467549872
14,36,zunach,0.004130183380142078,0.001156451346439782,0.0029737320337022964,-0.08026676839518215,0.05653935251704081
2,7,betriebswirtschaft,7.434330084255741e-4,1.6520733520568312e-4,5.78225673219891e-4,-0.0888700229611028,0.054473816168454516
2,7,ende,7.434330084255741e-4,1.6520733520568312e-4,5.78225673219891e-4,-0.0888700229611028,0.054473816168454516
2,7,ver.di,7.434330084255741e-4,1.6520733520568312e-4,5.78225673219891e-4,-0.0888700229611028,0.054473816168454516
2,7,zusammenarbeit,7.434330084255741e-4,1.6520733520568312e-4,5.78225673219891e-4,-0.0888700229611028,0.054473816168454516
2,7,entwicklung,7.434330084255741e-4,1.6520733520568312e-4,5.78225673219891e-4,-0.0888700229611028,0.054473816168454516
2,7,angab,7.434330084255741e-4,1.6520733520568312e-4,5.78225673219891e-4,-0.0888700229611028,0.054473816168454516
1,4,pds,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,sachsisch,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,sitz,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,beauftragt,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,biographi,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,stadt-,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,european,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,insbesond,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,vereinigt,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,aufgab,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,standort,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,spey,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,innenausschuss,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,presse-,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,laut,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,bischof,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,lubeck,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,philosophi,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,liiert,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,kreistag,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
1,4,stadtverwalt,4.1301833801420785e-4,8.260366760284156e-5,3.3041467041136624e-4,-0.09352467513288595,0.05418517190187912
6,17,konfession,0.001899884354865356,4.956220056170494e-4,0.0014042623492483066,-0.0806293596736726,0.05407315309785556
4,12,weit,0.001321658681645465,3.3041467041136624e-4,9.912440112340988e-4,-0.0818604292690266,0.05346081864076925
5,14,leipzig,0.0015694696844539898,4.1301833801420785e-4,0.001156451346439782,-0.07762190401180162,0.05206212043375355
3,9,humboldt-universitat,9.912440112340988e-4,2.478110028085247e-4,7.434330084255741e-4,-0.07902407856663039,0.05132600131160555
3,9,ehe,9.912440112340988e-4,2.478110028085247e-4,7.434330084255741e-4,-0.07902407856663039,0.05132600131160555
4,11,diplom,0.0012390550140426236,3.3041467041136624e-4,9.086403436312572e-4,-0.07380837489895728,0.0495878525156448
4,11,tubing,0.0012390550140426236,3.3041467041136624e-4,9.086403436312572e-4,-0.07380837489895728,0.0495878525156448
2,6,verband,6.608293408227325e-4,1.6520733520568312e-4,4.956220056170494e-4,-0.07534466095863582,0.04859121401970486
7,17,leitet,0.0019824880224681976,5.78225673219891e-4,0.0014042623492483066,-0.06732892662071892,0.047593549106205724
3,8,magdeburg,9.086403436312572e-4,2.478110028085247e-4,6.608293408227325e-4,-0.06854437124926861,0.04629774184514414
3,8,university,9.086403436312572e-4,2.478110028085247e-4,6.608293408227325e-4,-0.06854437124926861,0.04629774184514414
4,10,v,0.001156451346439782,3.3041467041136624e-4,8.260366760284157e-4,-0.06520058001044478,0.04521482844183353
4,10,schwerpunkt,0.001156451346439782,3.3041467041136624e-4,8.260366760284157e-4,-0.06520058001044478,0.04521482844183353
4,10,artium,0.001156451346439782,3.3041467041136624e-4,8.260366760284157e-4,-0.06520058001044478,0.04521482844183353
1,3,humanmedizin,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,alleinerzieh,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,sass,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,mal,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,untersuchungsausschuss,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,antifaschist,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,ruht,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,bayer,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,erste,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,schwerin,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,geographi,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,board,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,karl,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,gross,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,system,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,bauernhof,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,konig,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,forschung,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,eos,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,qualifiziert,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,antrag,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,volkswirtschaft,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,englisch,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,erwachsenenbild,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,franzos,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,rat,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,heinrich-heine-universitat,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
1,3,ablegt,3.3041467041136624e-4,8.260366760284156e-5,2.478110028085247e-4,-0.06978967706390267,0.044534668788216596
