male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
39,1,volksschulabschluss,2.0116069722297657e-4,1.9613167979240216e-4,5.029017430574414e-6,0.024907779494878733,-0.17512399360162326
37,1,einberuf,1.9110266236182775e-4,1.8607364493125332e-4,5.029017430574414e-6,0.024597899001173294,-0.17091972374583453
109,6,eingesetzt,5.783370045160576e-4,5.481628999326112e-4,3.0174104583446486e-5,0.0245526606758765,-0.1345873506338721
36,1,ruckwirk,1.8607364493125332e-4,1.810446275006789e-4,5.029017430574414e-6,0.024434881444081492,-0.16873385308470826
174,12,nationalsozialist,9.353972420868411e-4,8.75049032919948e-4,6.034820916689297e-5,0.02432206648804595,-0.12233422195127608
244,19,ersten,0.001322631584241071,0.001227080253060157,9.555133118091388e-5,0.02431150016347772,-0.11618584447583993
106,6,humanist,5.632499522243344e-4,5.33075847640888e-4,3.0174104583446486e-5,0.024265967036067017,-0.1320477733790447
35,1,landwirtschaftsschul,1.810446275006789e-4,1.760156100701045e-4,5.029017430574414e-6,0.02426596700665652,-0.16648808816291796
80,4,britisch,4.224374641682508e-4,4.0232139444595314e-4,2.0116069722297656e-5,0.024194450803462192,-0.13798843557674345
34,1,handwerk,1.760156100701045e-4,1.709865926395301e-4,5.029017430574414e-6,0.024090721031155334,-0.1641790540044304
34,1,reserveoffizi,1.760156100701045e-4,1.709865926395301e-4,5.029017430574414e-6,0.024090721031155334,-0.1641790540044304
104,6,vertret,5.531919173631856e-4,5.230178127797391e-4,3.0174104583446486e-5,0.024068516921654706,-0.13031664404365487
4587,729,wurd,0.026734256660933587,0.02306810295404484,0.003666153706888748,0.023997459046902207,-0.0774676540259122
33,1,inhab,1.709865926395301e-4,1.6595757520895569e-4,5.029017430574414e-6,0.023908661514511185,-0.16180308207817878
75,4,landrat,3.9729237701537876e-4,3.7717630729308107e-4,2.0116069722297656e-5,0.02359427698914371,-0.1323134777262273
31,1,erlitt,1.6092855777838125e-4,1.5589954034780684e-4,5.029017430574414e-6,0.023521894724780466,-0.15683396724426601
31,1,zulass,1.6092855777838125e-4,1.5589954034780684e-4,5.029017430574414e-6,0.023521894724780466,-0.15683396724426601
31,1,ausgeschloss,1.6092855777838125e-4,1.5589954034780684e-4,5.029017430574414e-6,0.023521894724780466,-0.15683396724426601
109,7,saarland,5.833660219466321e-4,5.481628999326112e-4,3.52031220140209e-5,0.02339962642755336,-0.12242221371139027
282,25,prasident,0.0015439083511863453,0.0014181829154219848,1.2572543576436037e-4,0.02333015226812238,-0.10640369974086815
30,1,bhe,1.5589954034780684e-4,1.5087052291723243e-4,5.029017430574414e-6,0.023315918474176935,-0.15423167591401918
45,2,verdienstkreuz,2.3636381923699748e-4,2.2630578437584864e-4,1.0058034861148828e-5,0.02316800884729053,-0.13945115265318758
29,1,west,1.5087052291723243e-4,1.4584150548665803e-4,5.029017430574414e-6,0.02310056957814694,-0.15154404850935763
29,1,badisch,1.5087052291723243e-4,1.4584150548665803e-4,5.029017430574414e-6,0.02310056957814694,-0.15154404850935763
29,1,bayernpartei,1.5087052291723243e-4,1.4584150548665803e-4,5.029017430574414e-6,0.02310056957814694,-0.15154404850935763
29,1,cdu-fraktion,1.5087052291723243e-4,1.4584150548665803e-4,5.029017430574414e-6,0.02310056957814694,-0.15154404850935763
28,1,buroleit,1.4584150548665803e-4,1.408124880560836e-4,5.029017430574414e-6,0.022874996817286768,-0.14876529792458087
