male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
7,1,west,9.715930482517398e-5,8.501439172202723e-5,1.2144913103146748e-5,0.05688493851983823,-0.12007887428364619
66,20,teil,0.0010444625268706202,8.015642648076853e-4,2.4289826206293493e-4,0.05639035086694429,-0.08870719281787463
11,2,wintersem,1.578838703409077e-4,1.335940441346142e-4,2.4289826206293496e-5,0.056009273853229014,-0.10837047634749628
11,2,artikel,1.578838703409077e-4,1.335940441346142e-4,2.4289826206293496e-5,0.056009273853229014,-0.10837047634749628
11,2,militar,1.578838703409077e-4,1.335940441346142e-4,2.4289826206293496e-5,0.056009273853229014,-0.10837047634749628
11,2,gefangenschaft,1.578838703409077e-4,1.335940441346142e-4,2.4289826206293496e-5,0.056009273853229014,-0.10837047634749628
28,7,sachsen-anhalt,4.2507195861013616e-4,3.4005756688810894e-4,8.501439172202723e-5,0.05553853775643113,-0.0948629619837609
18,4,entlass,2.671880882692284e-4,2.1860843585664143e-4,4.857965241258699e-5,0.05529342228895809,-0.09911407642620049
18,4,pfarr,2.671880882692284e-4,2.1860843585664143e-4,4.857965241258699e-5,0.05529342228895809,-0.09911407642620049
6,1,neff,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,bevollmachtigt,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,arbeitsschutz,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,handelt,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,europ,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,political,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,inhab,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,spd-landesverband,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,zeitraum,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,barsinghaus,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,baden-bad,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,ausgeschloss,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,schlug,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,vorwurf,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,meist,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,bundesgeschaftsfuhr,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,dvp,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,kusel,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,recklinghaus,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
6,1,chef,8.501439172202723e-5,7.286947861888049e-5,1.2144913103146748e-5,0.05380016570472021,-0.10828135596431533
10,2,station,1.4573895723776097e-4,1.2144913103146746e-4,2.4289826206293496e-5,0.053723815592450035,-0.10083736619208947
10,2,pressesprech,1.4573895723776097e-4,1.2144913103146746e-4,2.4289826206293496e-5,0.053723815592450035,-0.10083736619208947
10,2,angeleg,1.4573895723776097e-4,1.2144913103146746e-4,2.4289826206293496e-5,0.053723815592450035,-0.10083736619208947
13,3,landau,1.9431860965034796e-4,1.578838703409077e-4,3.643473930944024e-5,0.0524417678060642,-0.09331318875551296
16,4,maschinenbau,2.4289826206293493e-4,1.9431860965034796e-4,4.857965241258699e-5,0.05190172509495663,-0.08951809923564907
19,5,zeitschrift,2.9147791447552195e-4,2.307533489597882e-4,6.072456551573373e-5,0.05171639607596116,-0.0873709924679595
9,2,kriegsdien,1.335940441346142e-4,1.0930421792832072e-4,2.4289826206293496e-5,0.05109159116647609,-0.09264840923788566
9,2,gross-,1.335940441346142e-4,1.0930421792832072e-4,2.4289826206293496e-5,0.05109159116647609,-0.09264840923788566
9,2,halt,1.335940441346142e-4,1.0930421792832072e-4,2.4289826206293496e-5,0.05109159116647609,-0.09264840923788566
9,2,heimatvertrieb,1.335940441346142e-4,1.0930421792832072e-4,2.4289826206293496e-5,0.05109159116647609,-0.09264840923788566
9,2,mitbegrund,1.335940441346142e-4,1.0930421792832072e-4,2.4289826206293496e-5,0.05109159116647609,-0.09264840923788566
9,2,verdienstkreuz,1.335940441346142e-4,1.0930421792832072e-4,2.4289826206293496e-5,0.05109159116647609,-0.09264840923788566
9,2,unna,1.335940441346142e-4,1.0930421792832072e-4,2.4289826206293496e-5,0.05109159116647609,-0.09264840923788566
57,20,ig,9.351583089422995e-4,6.922600468793645e-4,2.4289826206293493e-4,0.050297529300484214,-0.0754254879975656
32,10,betriebsrat,5.100863503321633e-4,3.8863721930069593e-4,1.2144913103146746e-4,0.050269883597449085,-0.07927756814830857
12,3,meisterpruf,1.821736965472012e-4,1.4573895723776097e-4,3.643473930944024e-5,0.050211469955590254,-0.0869982574649683
15,4,arbeitskreis,2.307533489597882e-4,1.821736965472012e-4,4.857965241258699e-5,0.04997445129366726,-0.08435381055230282
5,1,volksschullehr,7.286947861888049e-5,6.072456551573373e-5,1.2144913103146748e-5,0.049888416575129,-0.09466212056614116
5,1,konflikt,7.286947861888049e-5,6.072456551573373e-5,1.2144913103146748e-5,0.049888416575129,-0.09466212056614116
5,1,publiziert,7.286947861888049e-5,6.072456551573373e-5,1.2144913103146748e-5,0.049888416575129,-0.09466212056614116
5,1,fusion,7.286947861888049e-5,6.072456551573373e-5,1.2144913103146748e-5,0.049888416575129,-0.09466212056614116
5,1,verfehlt,7.286947861888049e-5,6.072456551573373e-5,1.2144913103146748e-5,0.049888416575129,-0.09466212056614116
