male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
1,4,drk,4.454581091194184e-5,8.909162182388368e-6,3.563664872955347e-5,-0.11988069293614612,0.13843067653931884
1,4,baling,4.454581091194184e-5,8.909162182388368e-6,3.563664872955347e-5,-0.11988069293614612,0.13843067653931884
1,4,kommunikationswissenschaft,4.454581091194184e-5,8.909162182388368e-6,3.563664872955347e-5,-0.11988069293614612,0.13843067653931884
1,4,umwelt-,4.454581091194184e-5,8.909162182388368e-6,3.563664872955347e-5,-0.11988069293614612,0.13843067653931884
1,4,raumordn,4.454581091194184e-5,8.909162182388368e-6,3.563664872955347e-5,-0.11988069293614612,0.13843067653931884
1,4,medizinisch-techn,4.454581091194184e-5,8.909162182388368e-6,3.563664872955347e-5,-0.11988069293614612,0.13843067653931884
1,4,kuratoriumsvorsitz,4.454581091194184e-5,8.909162182388368e-6,3.563664872955347e-5,-0.11988069293614612,0.13843067653931884
1,4,kunsterzieh,4.454581091194184e-5,8.909162182388368e-6,3.563664872955347e-5,-0.11988069293614612,0.13843067653931884
1,4,hickel,4.454581091194184e-5,8.909162182388368e-6,3.563664872955347e-5,-0.11988069293614612,0.13843067653931884
9,17,freie,2.3163821674209757e-4,8.018245964149531e-5,1.5145575710060226e-4,-0.0896447767984993,0.1382667614313362
2,6,rupprecht,7.127329745910694e-5,1.7818324364776735e-5,5.345497309433021e-5,-0.10707365494677366,0.13757574177437237
2,6,kinderheim,7.127329745910694e-5,1.7818324364776735e-5,5.345497309433021e-5,-0.10707365494677366,0.13757574177437237
12,19,sozialarbeit,2.761840276540394e-4,1.0690994618866042e-4,1.69274081465379e-4,-0.08023897072038123,0.1325912349502243
2,5,netzwerk,6.236413527671858e-5,1.7818324364776735e-5,4.454581091194184e-5,-0.09486259552285896,0.1302024267397543
2,5,krankenschw,6.236413527671858e-5,1.7818324364776735e-5,4.454581091194184e-5,-0.09486259552285896,0.1302024267397543
2,5,wedel,6.236413527671858e-5,1.7818324364776735e-5,4.454581091194184e-5,-0.09486259552285896,0.1302024267397543
2,5,tierproduktion,6.236413527671858e-5,1.7818324364776735e-5,4.454581091194184e-5,-0.09486259552285896,0.1302024267397543
2,5,hauswirtschaft,6.236413527671858e-5,1.7818324364776735e-5,4.454581091194184e-5,-0.09486259552285896,0.1302024267397543
2,5,havel,6.236413527671858e-5,1.7818324364776735e-5,4.454581091194184e-5,-0.09486259552285896,0.1302024267397543
1,3,jev,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,care,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,kindergart,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,frauenverband,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,stadtroda,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,rotationsprinzip,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,bastian,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,landtagswahlkreis,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,kybernet,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,bildungstrag,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,frech,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,kuratori,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,aschersleb,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,hettstedt,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,burgerschaftsabgeordnet,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,alleinerzieh,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,gart,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,gastronomi,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,geschwister-scholl-gymnasium,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,andernach,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,evp,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,spd-kreisvorstand,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,board,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,jugendfrag,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,enkelin,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,offic,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,forschungsaufenthalt,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
