male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
9,1,bundnis,6.214267959234402e-4,5.592841163310962e-4,6.214267959234402e-5,0.06920910032229763,-0.15844970739911876
21,4,prasident,0.0015535669898086005,0.0013049962714392245,2.4857071836937607e-4,0.06765040680610607,-0.12828678769739488
8,1,darmstadt,5.592841163310962e-4,4.971414367387521e-4,6.214267959234402e-5,0.06650433333294083,-0.14757218599810684
8,1,darub,5.592841163310962e-4,4.971414367387521e-4,6.214267959234402e-5,0.06650433333294083,-0.14757218599810684
8,1,einberuf,5.592841163310962e-4,4.971414367387521e-4,6.214267959234402e-5,0.06650433333294083,-0.14757218599810684
8,1,mainz,5.592841163310962e-4,4.971414367387521e-4,6.214267959234402e-5,0.06650433333294083,-0.14757218599810684
12,2,leipzig,8.699975142928163e-4,7.457121551081282e-4,1.2428535918468804e-4,0.06519864879652726,-0.13100081517839832
23,5,landwirtschaft,0.0017399950285856326,0.0014292816306239126,3.107133979617201e-4,0.06517694322075057,-0.11823452581285024
7,1,sei,4.971414367387521e-4,4.3499875714640815e-4,6.214267959234402e-5,0.06332239010203378,-0.1354121516339119
7,1,mitbegrund,4.971414367387521e-4,4.3499875714640815e-4,6.214267959234402e-5,0.06332239010203378,-0.1354121516339119
7,1,bergmann,4.971414367387521e-4,4.3499875714640815e-4,6.214267959234402e-5,0.06332239010203378,-0.1354121516339119
7,1,wirtschaftswissenschaft,4.971414367387521e-4,4.3499875714640815e-4,6.214267959234402e-5,0.06332239010203378,-0.1354121516339119
7,1,gmbh,4.971414367387521e-4,4.3499875714640815e-4,6.214267959234402e-5,0.06332239010203378,-0.1354121516339119
7,1,handelskamm,4.971414367387521e-4,4.3499875714640815e-4,6.214267959234402e-5,0.06332239010203378,-0.1354121516339119
7,1,verfasst,4.971414367387521e-4,4.3499875714640815e-4,6.214267959234402e-5,0.06332239010203378,-0.1354121516339119
14,3,grun,0.0010564255530698483,8.699975142928163e-4,1.8642803877703205e-4,0.060947927539447264,-0.11257944991211433
17,4,kreis,0.0013049962714392245,0.0010564255530698483,2.4857071836937607e-4,0.06017165759157894,-0.10727980672781631
29,8,weg,0.002299279144916729,0.0018021377081779766,4.971414367387521e-4,0.060143747065503565,-0.10039226667278474
20,5,mitgliedsnumm,0.0015535669898086005,0.0012428535918468805,3.107133979617201e-4,0.059864435140511985,-0.10420286281559932
10,2,buch,7.457121551081282e-4,6.214267959234402e-4,1.2428535918468804e-4,0.05977330348179283,-0.11385949707798204
6,1,v,4.3499875714640815e-4,3.728560775540641e-4,6.214267959234402e-5,0.059473992249355026,-0.12162624168547023
6,1,oberrealschul,4.3499875714640815e-4,3.728560775540641e-4,6.214267959234402e-5,0.059473992249355026,-0.12162624168547023
6,1,wiederaufbau,4.3499875714640815e-4,3.728560775540641e-4,6.214267959234402e-5,0.059473992249355026,-0.12162624168547023
6,1,ernennung,4.3499875714640815e-4,3.728560775540641e-4,6.214267959234402e-5,0.059473992249355026,-0.12162624168547023
6,1,besatzungszon,4.3499875714640815e-4,3.728560775540641e-4,6.214267959234402e-5,0.059473992249355026,-0.12162624168547023
13,3,abschloss,9.942828734775043e-4,8.078548347004723e-4,1.8642803877703205e-4,0.05842022726354679,-0.10551978561176006
13,3,februar,9.942828734775043e-4,8.078548347004723e-4,1.8642803877703205e-4,0.05842022726354679,-0.10551978561176006
65,23,nahm,0.005468555804126274,0.004039274173502362,0.0014292816306239126,0.05818682314758042,-0.0876278689583402
9,2,humboldt-universitat,6.835694755157843e-4,5.592841163310962e-4,1.2428535918468804e-4,0.056482160647062636,-0.10418396601314435
9,2,landkreis,6.835694755157843e-4,5.592841163310962e-4,1.2428535918468804e-4,0.056482160647062636,-0.10418396601314435
12,3,entlassung,9.321401938851603e-4,7.457121551081282e-4,1.8642803877703205e-4,0.05561786358739881,-0.09800435244250845
15,4,technisch,0.0011807109122545364,9.321401938851603e-4,2.4857071836937607e-4,0.055498279769090136,-0.09522124369267247
5,1,besetzt,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,roll,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,stet,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,verbot,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,us-amerikan,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,ruckkehr,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,bzw,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,mitt,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,gut,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,freiwill,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,wirtschafts-,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,staatspruf,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
5,1,osnabruck,3.728560775540641e-4,3.107133979617201e-4,6.214267959234402e-5,0.0546434848038241,-0.10571157661067962
40,14,sohn,0.003355704697986577,0.002485707183693761,8.699975142928163e-4,0.053950644027438675,-0.08260197333189093
17,5,vizeprasident,0.0013671389510315685,0.0010564255530698483,3.107133979617201e-4,0.05338325286739456,-0.08837531850084812
14,4,ig,0.0011185682326621924,8.699975142928163e-4,2.4857071836937607e-4,0.05283692286091239,-0.08870695046956718
8,2,verdienstkreuz,6.214267959234402e-4,4.971414367387521e-4,1.2428535918468804e-4,0.05265320179764891,-0.09358562086108543
8,2,daneb,6.214267959234402e-4,4.971414367387521e-4,1.2428535918468804e-4,0.05265320179764891,-0.09358562086108543
8,2,britisch,6.214267959234402e-4,4.971414367387521e-4,1.2428535918468804e-4,0.05265320179764891,-0.09358562086108543
27,9,zuletzt,0.0022371364653243847,0.0016778523489932886,5.592841163310962e-4,0.052576301304255946,-0.082584799400075945
