male;female;word;category;p_w;p_male_w;p_female_w;PMI_male;PMI_female
2;43;ehemann;R;0.000416890552333661;1.85284689926071e-05;0.000398362083341054;-0.265159295906484;0.199206559227488
7;31;frau;G;0.000352040910859536;6.4849641474125e-05;0.000287191269385411;-0.152164592251944;0.171823404924079
5;26;hausfrau;F;0.000287191269385411;4.63211724815179e-05;0.000240870096903893;-0.16034844452433;0.171521668259389
13;27;geschied;R;0.000370569379852143;0.000120435048451946;0.000250134331400196;-0.0996901820976103;0.146118844223609
10;19;erwachsenenbild;O;0.000268662800392804;9.26423449630357e-05;0.000176020455429768;-0.0904970445494294;0.136730647868436
14;22;englisch;O;0.000333512441866929;0.00012969928294825;0.000203813158918679;-0.0804639210253477;0.130897198097605
12;19;freie;O;0.000287191269385411;0.000111170813955643;0.000176020455429768;-0.0796088854620305;0.129016123155956
10;14;grund-;O;0.000222341627911286;9.26423449630357e-05;0.00012969928294825;-0.0701194410144835;0.119089359652629
11;14;psychologi;O;0.000231605862407589;0.000101906579459339;0.00012969928294825;-0.0649184044339089;0.114528391748771
198;147;tocht;F;0.00319616090122473;0.00183431843026811;0.00136184247095662;-0.0525292878749301;0.113923124466662
86;73;mutt;F;0.00147301328491227;0.000796724166682107;0.000676289118230161;-0.0546980763031493;0.113227668213302
27;27;engagement;O;0.000500268662800393;0.000250134331400196;0.000250134331400196;-0.0565334847331794;0.109933380713323
26;24;diplom;O;0.000463211724815179;0.000240870096903893;0.000222341627911286;-0.051569728805057;0.103540752864733
27;24;freiberuf;O;0.000472475959311482;0.000250134331400196;0.000222341627911286;-0.0496415418894404;0.101186463051801
13;13;sozialarbeit;O;0.000240870096903893;0.000120435048451946;0.000120435048451946;-0.0519548293150508;0.101029859700742
30;25;arbeiterwohlfahrt;O;0.000509532897296696;0.000277927034889107;0.000231605862407589;-0.0466344280902449;0.0975361409107812
13;12;sozialpadagog;O;0.000231605862407589;0.000120435048451946;0.000111170813955643;-0.047608754972693;0.0956579001209709
70;50;padagog;O;0.00111170813955643;0.00064849641474125;0.000463211724815179;-0.0428710987303481;0.0950086365287377
33;26;pds;O;0.000546589835281911;0.000305719738378018;0.000240870096903893;-0.0440814082723733;0.094276354032356
19;16;ruhr-universitat;O;0.000324248207370625;0.000176020455429768;0.000148227751940857;-0.0447226224771923;0.0932453245532463
39;28;germanist;O;0.000620703711252339;0.000361305145355839;0.0002593985658965;-0.0399764623430472;0.0886980851578069
17;13;trier;O;0.000277927034889107;0.000157491986437161;0.000120435048451946;-0.0392522475411336;0.085172756274655
219;122;mitarbeit;O;0.00315910396323952;0.00202886735469048;0.00113023660854904;-0.0352443456818635;0.0850393063941497
76;48;grun;O;0.00114876507754164;0.000704081821719071;0.000444683255822571;-0.0365444604451764;0.0849686300101549
43;29;fach;O;0.000667024883733857;0.000398362083341054;0.000268662800392804;-0.0371965294680172;0.084590881651755
19;14;luneburg;O;0.000305719738378018;0.000176020455429768;0.00012969928294825;-0.0379162476658488;0.0835090979930779
18;13;ver.di;O;0.000287191269385411;0.000166756220933464;0.000120435048451946;-0.0367088457864267;0.0815392933362196
33;22;humboldt-universitat;O;0.000509532897296696;0.000305719738378018;0.000203813158918679;-0.0354065495853778;0.0810267647057593
15;11;platz;O;0.000240870096903893;0.000138963517444554;0.000101906579459339;-0.0366793542021493;0.081018713003142
14;10;geburt;O;0.000222341627911286;0.00012969928294825;9.26423449630357e-05;-0.0351620349722778;0.0785432135007572
14;10;biologi;O;0.000222341627911286;0.00012969928294825;9.26423449630357e-05;-0.0351620349722778;0.0785432135007572
23;15;einzug;O;0.000352040910859536;0.000213077393414982;0.000138963517444554;-0.0328614483728086;0.0760412497218654
56;33;lehramt;O;0.000824516870171018;0.000518797131793;0.000305719738378018;-0.0315968711220628;0.0757153361943172
