male;female;word;category;p_w;p_male_w;p_female_w;PMI_male;PMI_female
1;11;zentrum;O;0.000809225166902691;6.74354305752242e-05;0.000741789736327466;-0.201503204519682;0.107375692236368
1;7;schrieb;O;0.000539483444601794;6.74354305752242e-05;0.00047204801402657;-0.159286341307344;0.094964240672167
1;6;bald;O;0.00047204801402657;6.74354305752242e-05;0.000404612583451345;-0.145383106665811;0.090451251741833
1;6;brud;F;0.00047204801402657;6.74354305752242e-05;0.000404612583451345;-0.145383106665811;0.090451251741833
6;19;fraktion;O;0.00168588576438061;0.000404612583451345;0.00128127318092926;-0.112320761350045;0.0880450806458166
1;5;verkehr;O;0.000404612583451345;6.74354305752242e-05;0.000337177152876121;-0.12933300017275;0.0848649306714779
1;5;fried;O;0.000404612583451345;6.74354305752242e-05;0.000337177152876121;-0.12933300017275;0.0848649306714779
1;5;fdp-kreisverband;O;0.000404612583451345;6.74354305752242e-05;0.000337177152876121;-0.12933300017275;0.0848649306714779
2;8;zeitschrift;O;0.000674354305752242;0.000134870861150448;0.000539483444601794;-0.118933185666645;0.084740654029885
5;15;prasidium;O;0.00134870861150448;0.000337177152876121;0.00101153145862836;-0.104653314031326;0.0831064691950419
8;21;arbeitsgemeinschaft;O;0.0019556274866815;0.000539483444601794;0.00141614404207971;-0.0981080249930993;0.0820198078399504
2;7;engagement;O;0.000606918875177018;0.000134870861150448;0.00047204801402657;-0.107109794817709;0.0795847127639132
1;4;situation;O;0.000337177152876121;6.74354305752242e-05;0.000269741722300897;-0.110349753353452;0.0775932435643588
1;4;artikel;O;0.000337177152876121;6.74354305752242e-05;0.000269741722300897;-0.110349753353452;0.0775932435643588
1;4;freund;O;0.000337177152876121;6.74354305752242e-05;0.000269741722300897;-0.110349753353452;0.0775932435643588
1;4;awo;O;0.000337177152876121;6.74354305752242e-05;0.000269741722300897;-0.110349753353452;0.0775932435643588
1;4;wohnung;O;0.000337177152876121;6.74354305752242e-05;0.000269741722300897;-0.110349753353452;0.0775932435643588
1;4;sag;O;0.000337177152876121;6.74354305752242e-05;0.000269741722300897;-0.110349753353452;0.0775932435643588
1;4;zahlreich;O;0.000337177152876121;6.74354305752242e-05;0.000269741722300897;-0.110349753353452;0.0775932435643588
1;4;verdien;O;0.000337177152876121;6.74354305752242e-05;0.000269741722300897;-0.110349753353452;0.0775932435643588
12;25;sozialdemokrat;O;0.0024951109312833;0.000809225166902691;0.00168588576438061;-0.0809628901976719;0.0734114650979794
5;12;stadtverordnet;O;0.00114640231977881;0.000337177152876121;0.000809225166902691;-0.0843254941684176;0.0719863012584348
5;11;westfal;O;0.00107896688920359;0.000337177152876121;0.000741789736327466;-0.076742584316933;0.0674555813823925
1;3;spd-bezirksvorstand;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;willy-brandt-medaill;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;spd-abgeordnet;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;volkskammerabgeordnet;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;gebiet;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;nachkriegszeit;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;seitd;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;schumach;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;fulda;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;verlass;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;oberberg;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;beschaftigt;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;aufsatz;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;europaparlament;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;lehnt;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;sozialdemokrati;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;erkrankt;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;bundesversamml;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;inhaftiert;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;1920er;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;stell;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;quell;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
1;3;karri;O;0.000269741722300897;6.74354305752242e-05;0.000202306291725673;-0.0871161369604128;0.0673812183053641
