male;female;word;category;p_w;p_male_w;p_female_w;PMI_male;PMI_female
35;3;leistet;O;0.00297432686286788;0.00273951158422041;0.000234815278647464;0.104635695337314;-0.221645139621935
8;1;staatspruf;O;0.000704445835942392;0.000626174076393237;7.82717595491547e-05;0.0788791229633181;-0.159748647547343
8;1;berufsausbild;O;0.000704445835942392;0.000626174076393237;7.82717595491547e-05;0.0788791229633181;-0.159748647547343
7;1;freier;O;0.000626174076393237;0.000547902316844083;7.82717595491547e-05;0.075379356175472;-0.147291851828942
20;5;gmbh;O;0.00195679398872887;0.00156543519098309;0.000391358797745773;0.0737573893712394;-0.11760157270344
6;1;kindheit;O;0.000547902316844083;0.000469630557294928;7.82717595491547e-05;0.0711725582321358;-0.133169501605519
6;1;fachhochschulreif;O;0.000547902316844083;0.000469630557294928;7.82717595491547e-05;0.0711725582321358;-0.133169501605519
6;1;zuerst;O;0.000547902316844083;0.000469630557294928;7.82717595491547e-05;0.0711725582321358;-0.133169501605519
6;1;mathemat;O;0.000547902316844083;0.000469630557294928;7.82717595491547e-05;0.0711725582321358;-0.133169501605519
9;2;mittl;O;0.000860989355040701;0.000704445835942392;0.000156543519098309;0.068739135053;-0.116181029382451
9;2;stadtteil;O;0.000860989355040701;0.000704445835942392;0.000156543519098309;0.068739135053;-0.116181029382451
5;1;rer;O;0.000469630557294928;0.000391358797745773;7.82717595491547e-05;0.0659281320766094;-0.116866444736931
5;1;pol;O;0.000469630557294928;0.000391358797745773;7.82717595491547e-05;0.0659281320766094;-0.116866444736931
5;1;betriebsratsvorsitz;O;0.000469630557294928;0.000391358797745773;7.82717595491547e-05;0.0659281320766094;-0.116866444736931
11;3;sparkass;O;0.00109580463368817;0.000860989355040701;0.000234815278647464;0.0649562512969975;-0.102156888542144
39;15;sohn;F;0.00422667501565435;0.00305259862241703;0.00117407639323732;0.0646027490988749;-0.0880628954341121
8;2;philosophi;O;0.000782717595491547;0.000626174076393237;0.000156543519098309;0.064594659960703;-0.105303574482657
8;2;nrw;O;0.000782717595491547;0.000626174076393237;0.000156543519098309;0.064594659960703;-0.105303574482657
8;2;schleswig-holstein;O;0.000782717595491547;0.000626174076393237;0.000156543519098309;0.064594659960703;-0.105303574482657
8;2;konrad-adenauer-stift;O;0.000782717595491547;0.000626174076393237;0.000156543519098309;0.064594659960703;-0.105303574482657
7;2;darmstadt;O;0.000704445835942392;0.000547902316844083;0.000156543519098309;0.0596946379194022;-0.0932791059564209
7;2;berat;O;0.000704445835942392;0.000547902316844083;0.000156543519098309;0.0596946379194022;-0.0932791059564209
7;2;diplom-kaufmann;O;0.000704445835942392;0.000547902316844083;0.000156543519098309;0.0596946379194022;-0.0932791059564209
7;2;saarland;O;0.000704445835942392;0.000547902316844083;0.000156543519098309;0.0596946379194022;-0.0932791059564209
7;2;station;O;0.000704445835942392;0.000547902316844083;0.000156543519098309;0.0596946379194022;-0.0932791059564209
4;1;ortsteil;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
4;1;martin-luther-universitat;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
4;1;economics;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
4;1;okonomi;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
4;1;staatsanwaltschaft;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
4;1;beteiligt;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
4;1;promotionsstudium;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
4;1;konfessionslos;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
4;1;ihk;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
4;1;koblenz;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
4;1;vertret;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
4;1;iran;O;0.000391358797745773;0.000313087038196619;7.82717595491547e-05;0.0590458380879999;-0.097584021123152
14;5;e.v;O;0.00148716343143394;0.00109580463368817;0.000391358797745773;0.0578329073720392;-0.082623132603006
9;3;konstanz;O;0.000939261114589856;0.000704445835942392;0.000234815278647464;0.056750958033059;-0.0837105557174127
9;3;teil;O;0.000939261114589856;0.000704445835942392;0.000234815278647464;0.056750958033059;-0.0837105557174127
11;4;bankkaufmann;O;0.00117407639323732;0.000860989355040701;0.000313087038196619;0.0551803290474969;-0.0786967562460904
13;5;zeit;O;0.00140889167188478;0.00101753287413901;0.000391358797745773;0.0543023836009234;-0.0757319768044348
6;2;prasident;O;0.000626174076393237;0.000469630557294928;0.000156543519098309;0.0537483690716378;-0.0798368937924794
6;2;mehr;O;0.000626174076393237;0.000469630557294928;0.000156543519098309;0.0537483690716378;-0.0798368937924794
6;2;brach;O;0.000626174076393237;0.000469630557294928;0.000156543519098309;0.0537483690716378;-0.0798368937924794
6;2;prufung;O;0.000626174076393237;0.000469630557294928;0.000156543519098309;0.0537483690716378;-0.0798368937924794
6;2;fachabitur;O;0.000626174076393237;0.000469630557294928;0.000156543519098309;0.0537483690716378;-0.0798368937924794
6;2;diplom-volkswirt;O;0.000626174076393237;0.000469630557294928;0.000156543519098309;0.0537483690716378;-0.0798368937924794
6;2;bund;O;0.000626174076393237;0.000469630557294928;0.000156543519098309;0.0537483690716378;-0.0798368937924794
8;3;verliess;O;0.000860989355040701;0.000626174076393237;0.000234815278647464;0.0516727913775139;-0.0732984004075073
8;3;arbeiterwohlfahrt;O;0.000860989355040701;0.000626174076393237;0.000234815278647464;0.0516727913775139;-0.0732984004075073
10;4;management;O;0.00109580463368817;0.000782717595491547;0.000313087038196619;0.0507657184794225;-0.0701464252613069
10;4;ablegt;O;0.00109580463368817;0.000782717595491547;0.000313087038196619;0.0507657184794225;-0.0701464252613069
45;23;jurist;O;0.00532247964934252;0.00352222917971196;0.00180025046963056;0.0507626364945148;-0.0628599371439229
18;8;anschluss;O;0.00203506574827802;0.00140889167188478;0.000626174076393237;0.0505504646340993;-0.0666910859886132
3;1;staatskanzlei;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;diplom-verwaltungswirt;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;unterfrank;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;linkspartei;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;kaiserslaut;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;standort;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;halle-wittenberg;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;grupp;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;ravensburg;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;wirtschaftsgymnasium;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;jura;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;werbeagentur;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;kreisvorstand;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;klinik;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;dresdn;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;verfugt;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;gut;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;sozialrecht;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;fachoberschul;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;spielt;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;bischof;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;interview;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;forchheim;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;heinrich-heine-universitat;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;polytechn;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;nienburg;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;mind;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;abgeschloss;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;grobenzell;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
3;1;wirtschaftspolit;O;0.000313087038196619;0.000234815278647464;7.82717595491547e-05;0.0492902121851583;-0.0739842419265192
23;11;betriebswirtschaftslehr;O;0.00266123982467126;0.00180025046963056;0.000860989355040701;0.0488493943029834;-0.0625887816296629
21;10;art;O;0.00242642454602379;0.00164370695053225;0.000782717595491547;0.0483748242423851;-0.0621653789963192
50;27;besucht;O;0.00602692548528491;0.00391358797745773;0.00211333750782718;0.0483112407943652;-0.0586443579512418
5;2;freigestellt;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
5;2;bevor;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
5;2;marketing;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
5;2;laws;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
5;2;ruht;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
5;2;einjahr;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
5;2;rhein;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
5;2;studiengang;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
5;2;parlament;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
5;2;aschaffenburg;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
5;2;organisation;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
5;2;bobling;O;0.000547902316844083;0.000391358797745773;0.000156543519098309;0.0462808055414597;-0.064597370543631
