male;female;word;category;p_w;p_male_w;p_female_w;PMI_male;PMI_female
99;3;leistet;O;0.00299735527475757;0.00290919776667646;8.81575080811049e-05;0.105664555330189;-0.298268144365527
25;1;siem;O;0.000764031736702909;0.000734645900675874;2.9385836027035e-05;0.0842142577617889;-0.241157922725686
23;1;geriet;O;0.000705260064648839;0.000675874228621804;2.9385836027035e-05;0.0827948706075655;-0.233487321403387
48;7;teil;O;0.00161622098148692;0.00141052012929768;0.000205700852189245;0.0778191207143901;-0.155471228797909
15;1;reserv;O;0.00047017337643256;0.000440787540405525;2.9385836027035e-05;0.0753703244817617;-0.194631049735443
14;1;diplom-ingenieur;O;0.000440787540405525;0.00041140170437849;2.9385836027035e-05;0.0741319407951226;-0.188446235653489
13;1;pfarr;O;0.00041140170437849;0.000382015868351455;2.9385836027035e-05;0.0727839353041536;-0.181834555131441
13;1;jacob;O;0.00041140170437849;0.000382015868351455;2.9385836027035e-05;0.0727839353041536;-0.181834555131441
31;5;entlass;O;0.00105789009697326;0.000910960916838084;0.000146929180135175;0.0710453623834206;-0.139647443731294
31;6;bundeswehr;O;0.00108727593300029;0.000910960916838084;0.00017631501616221;0.0671317882013049;-0.124669048042677
27;5;saarland;O;0.000940346752865119;0.000793417572729944;0.000146929180135175;0.0668176605425931;-0.126301770755223
9;1;fachoberschul;O;0.00029385836027035;0.000264472524243315;2.9385836027035e-05;0.0657411339583009;-0.149589963985545
9;1;fakultat;O;0.00029385836027035;0.000264472524243315;2.9385836027035e-05;0.0657411339583009;-0.149589963985545
18;3;aufsichtsrat;O;0.000617102556567734;0.00052894504848663;8.81575080811049e-05;0.0653140905879174;-0.128989532300396
13;2;mitt;O;0.000440787540405525;0.000382015868351455;5.87716720540699e-05;0.0640174236015072;-0.130702976443169
8;1;diplom-verwaltungswirt;O;0.000264472524243315;0.00023508668821628;2.9385836027035e-05;0.0633276847780589;-0.139493122758993
8;1;verhaltnis;O;0.000264472524243315;0.00023508668821628;2.9385836027035e-05;0.0633276847780589;-0.139493122758993
8;1;heimatvertrieb;O;0.000264472524243315;0.00023508668821628;2.9385836027035e-05;0.0633276847780589;-0.139493122758993
16;3;jur;O;0.000558330884513664;0.00047017337643256;8.81575080811049e-05;0.0620001890707821;-0.118269810114123
7;1;buroleit;O;0.00023508668821628;0.000205700852189245;2.9385836027035e-05;0.0604764253734954;-0.128205814579275
