male;female;word;category;p_w;p_male_w;p_female_w;PMI_male;PMI_female
2;67;frau;G;0.00332690453230473;9.64320154291225e-05;0.0032304725168756;-0.31625139795623;0.130167669682541
2;20;senior;O;0.00106075216972035;9.64320154291225e-05;0.000964320154291225;-0.192632433857363;0.0980160219771903
2;15;gutersloh;O;0.000819672131147541;9.64320154291225e-05;0.000723240115718419;-0.164748985530987;0.0899888832186804
6;29;jugend;O;0.00168756027000964;0.000289296046287367;0.00139826422372228;-0.140757715107874;0.0894465784925699
2;13;ag;O;0.000723240115718419;9.64320154291225e-05;0.000626808100289296;-0.1512129653416;0.0858104793588056
13;44;arbeitsgemeinschaft;O;0.00274831243972999;0.000626808100289296;0.00212150433944069;-0.116804176008455;0.0840012091501422
8;30;famili;F;0.00183220829315333;0.00038572806171649;0.00144648023143684;-0.119772655066751;0.0825178757682649
2;11;gesundheitsausschuss;O;0.000626808100289296;9.64320154291225e-05;0.000530376084860174;-0.135737036382623;0.0807337600700237
1;7;schrieb;O;0.00038572806171649;4.82160077145612e-05;0.000337512054001929;-0.14716114935773;0.0803625066102555
2;10;stimmt;O;0.000578592092574735;9.64320154291225e-05;0.000482160077145612;-0.127080656544987;0.0777271453518677
2;10;gleich;O;0.000578592092574735;9.64320154291225e-05;0.000482160077145612;-0.127080656544987;0.0777271453518677
1;6;leitung;O;0.000337512054001929;4.82160077145612e-05;0.000289296046287367;-0.133727163673258;0.0763115764282898
1;6;vielfalt;O;0.000337512054001929;4.82160077145612e-05;0.000289296046287367;-0.133727163673258;0.0763115764282898
1;6;heimatstadt;O;0.000337512054001929;4.82160077145612e-05;0.000289296046287367;-0.133727163673258;0.0763115764282898
1;6;walter-borjan;O;0.000337512054001929;4.82160077145612e-05;0.000289296046287367;-0.133727163673258;0.0763115764282898
1;6;altestenrat;O;0.000337512054001929;4.82160077145612e-05;0.000289296046287367;-0.133727163673258;0.0763115764282898
1;6;einsatz;O;0.000337512054001929;4.82160077145612e-05;0.000289296046287367;-0.133727163673258;0.0763115764282898
1;6;entlass;O;0.000337512054001929;4.82160077145612e-05;0.000289296046287367;-0.133727163673258;0.0763115764282898
2;9;lambrecht;O;0.000530376084860174;9.64320154291225e-05;0.000433944069431051;-0.117670635928369;0.074299546322008
23;57;baden-wurttemberg;O;0.0038572806171649;0.00110896817743491;0.00274831243972999;-0.0925655537916783;0.0741027290753414
1;5;sud;O;0.000289296046287367;4.82160077145612e-05;0.000241080038572806;-0.118218765345726;0.0712596923060371
1;5;aufbau;O;0.000289296046287367;4.82160077145612e-05;0.000241080038572806;-0.118218765345726;0.0712596923060371
1;5;kritisch;O;0.000289296046287367;4.82160077145612e-05;0.000241080038572806;-0.118218765345726;0.0712596923060371
1;5;besond;O;0.000289296046287367;4.82160077145612e-05;0.000241080038572806;-0.118218765345726;0.0712596923060371
1;5;verbandsgemeinderat;O;0.000289296046287367;4.82160077145612e-05;0.000241080038572806;-0.118218765345726;0.0712596923060371
1;5;gemeinschaft;O;0.000289296046287367;4.82160077145612e-05;0.000241080038572806;-0.118218765345726;0.0712596923060371
1;5;bork;O;0.000289296046287367;4.82160077145612e-05;0.000241080038572806;-0.118218765345726;0.0712596923060371
1;5;divers;O;0.000289296046287367;4.82160077145612e-05;0.000241080038572806;-0.118218765345726;0.0712596923060371
4;13;mutt;F;0.000819672131147541;0.000192864030858245;0.000626808100289296;-0.0970632211739735;0.0688389068640949
5;15;medi;O;0.000964320154291225;0.000241080038572806;0.000723240115718419;-0.0923856935460619;0.0675159691654179
5;15;ernahr;O;0.000964320154291225;0.000241080038572806;0.000723240115718419;-0.0923856935460619;0.0675159691654179
5;15;landwirtschaft;O;0.000964320154291225;0.000241080038572806;0.000723240115718419;-0.0923856935460619;0.0675159691654179
27;58;sozialdemokrat;O;0.0040983606557377;0.00130183220829315;0.00279652844744455;-0.0797907127111894;0.066968621621696
2;7;sprach;O;0.000433944069431051;9.64320154291225e-05;0.000337512054001929;-0.0959686993910919;0.0656284095928972
1;4;verkauf;O;0.000241080038572806;4.82160077145612e-05;0.000192864030858245;-0.099876223297745;0.064628141626429
1;4;nrw-spd;O;0.000241080038572806;4.82160077145612e-05;0.000192864030858245;-0.099876223297745;0.064628141626429
1;4;scheitert;O;0.000241080038572806;4.82160077145612e-05;0.000192864030858245;-0.099876223297745;0.064628141626429
1;4;bezirksverband;O;0.000241080038572806;4.82160077145612e-05;0.000192864030858245;-0.099876223297745;0.064628141626429
1;4;verlust;O;0.000241080038572806;4.82160077145612e-05;0.000192864030858245;-0.099876223297745;0.064628141626429
1;4;amtsinhab;O;0.000241080038572806;4.82160077145612e-05;0.000192864030858245;-0.099876223297745;0.064628141626429
1;4;kulturell;O;0.000241080038572806;4.82160077145612e-05;0.000192864030858245;-0.099876223297745;0.064628141626429
